Transaction_ID,Product_ID,Product_Name,Category,Units_Sold,Standard_Retail_Price,Promo_Discount_Rate,Selling_Price_Per_Unit,Gross_Revenue,Net_Revenue,Total_COGS,Shipping_Mode,Shipping_Cost,Return_Status,Marketing_Spend_Allocated,Discount_value,Return_Deficit,True_Net_profit
T10173,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.05,760.00,3200.00,3040.00,1600.00,Express Air,1190.00,No,123.88,160,0,126.12
T10174,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,10.62,20,0,73.38
T10175,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,39,60.00,0.40,36.00,2340.00,1404.00,585.00,Standard,29.25,No,854.10,936,0,-64.35
T10176,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.50,30.00,780.00,390.00,195.00,Standard,9.75,No,190.19,390,0,-4.94
T10177,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,69.50,100,0,230.25
T10178,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,67.31,50,0,282.44
T10179,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,57.50,50,0,292.25
T10180,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.15,51.00,1320.00,1122.00,330.00,Standard,16.50,No,329.56,198,0,445.94
T10181,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.30,42.00,1440.00,1008.00,360.00,Standard,18.00,No,288.24,432,0,341.76
T10182,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,81.37,50,0,268.38
T10183,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.00,60.00,1200.00,1200.00,300.00,Standard,15.00,No,316.60,0,0,568.40
T10184,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,17,60.00,0.00,60.00,1020.00,1020.00,255.00,Standard,12.75,No,362.95,0,0,389.30
T10185,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Express Air,595.00,No,44.82,80,0,80.18
T10186,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Express Air,1.75,No,60.21,250,0,88.04
T10187,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Standard,0.50,No,166.30,200,0,433.20
T10188,P001,Quantum X Smartphone,Premium Electronics,5,1000.00,0.35,650.00,5000.00,3250.00,3000.00,Standard,1.25,No,404.05,1750,0,-155.30
T10189,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,83.63,50,0,264.62
T10190,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.30,42.00,1080.00,756.00,270.00,Standard,13.50,No,404.46,324,0,68.04
T10191,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,14.21,0,0,89.79
T10192,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.40,36.00,1200.00,720.00,300.00,Standard,15.00,No,195.00,480,0,210.00
T10193,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,27.41,20,0,56.59
T10194,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,35.64,0,0,66.86
T10195,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,12.62,10,0,81.38
T10196,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,20.40,0,0,83.60
T10197,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.00,300.00,900.00,900.00,450.00,Standard,12.00,No,72.42,0,0,365.58
T10198,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,68.48,0,0,331.27
T10199,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.15,51.00,1080.00,918.00,270.00,Standard,13.50,Yes,427.14,162,933,-725.64
T10200,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,70.43,50,0,279.32
T10201,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,97.11,350,0,-47.36
T10202,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.30,42.00,1560.00,1092.00,390.00,Standard,19.50,No,145.60,468,0,536.90
T10203,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,23.76,0,0,268.24
T10204,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,36,60.00,0.30,42.00,2160.00,1512.00,540.00,Standard,27.00,No,590.76,648,0,354.24
T10205,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.10,900.00,4000.00,3600.00,2400.00,Standard,1.00,No,318.12,400,0,880.88
T10206,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,21.92,0,0,270.08
T10207,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,24.77,20,0,59.23
T10208,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,25.25,0,0,78.75
T10209,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,25,60.00,0.30,42.00,1500.00,1050.00,375.00,Standard,18.75,Yes,308.25,450,1065,-717.00
T10210,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,34.94,0,0,257.06
T10211,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,67.81,100,0,231.94
T10212,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.05,285.00,900.00,855.00,450.00,Standard,12.00,Yes,50.46,45,870,-527.46
T10213,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,25.30,15,0,105.70
T10214,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.30,42.00,1080.00,756.00,270.00,Standard,13.50,Yes,200.70,324,771,-499.20
T10215,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.40,36.00,1200.00,720.00,300.00,Standard,15.00,Yes,148.80,480,735,-478.80
T10216,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.00,1000.00,2000.00,2000.00,1200.00,Standard,0.50,No,92.82,0,0,706.68
T10217,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,39,60.00,0.40,36.00,2340.00,1404.00,585.00,Standard,29.25,No,360.36,936,0,429.39
T10218,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.40,36.00,1080.00,648.00,270.00,Standard,13.50,Yes,242.46,432,663,-540.96
T10219,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.40,36.00,1380.00,828.00,345.00,Standard,17.25,No,158.93,552,0,306.82
T10220,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Standard,0.50,No,126.90,200,0,472.60
T10221,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.30,42.00,1200.00,840.00,300.00,Standard,15.00,No,496.60,360,0,28.40
T10222,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,44.77,250,0,104.98
T10223,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.00,1000.00,3000.00,3000.00,1800.00,Standard,0.75,No,183.90,0,0,1015.35
T10224,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,72.40,0,0,327.35
T10225,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,46.78,20,0,141.22
T10226,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,22.40,20,0,165.60
T10227,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.40,36.00,600.00,360.00,150.00,Standard,7.50,No,209.10,240,0,-6.60
T10228,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,28.54,0,0,75.46
T10229,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.05,760.00,2400.00,2280.00,1200.00,Express Air,892.50,No,150.63,120,0,36.87
T10230,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.25,750.00,3000.00,2250.00,1800.00,Standard,0.75,No,174.57,750,0,274.68
T10231,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Express Air,28.00,No,16.11,0,0,105.89
T10232,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,19.94,15,0,111.06
T10233,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Express Air,126.00,No,79.05,0,0,124.95
T10234,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.10,270.00,900.00,810.00,450.00,Standard,12.00,No,48.27,90,0,299.73
T10235,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,98.54,0,0,301.21
T10236,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,32,60.00,0.40,36.00,1920.00,1152.00,480.00,Standard,24.00,No,481.60,768,0,166.40
T10237,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,Yes,12.70,0,315,-181.70
T10238,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.15,170.00,200.00,170.00,90.00,Standard,6.00,No,20.12,30,0,53.88
T10239,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,46.01,40,0,271.49
T10240,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,99.69,250,0,50.06
T10241,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.35,650.00,2000.00,1300.00,1200.00,Standard,0.50,No,94.56,700,0,4.94
T10242,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,29.93,15,0,101.07
T10243,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,133.35,135,0,395.40
T10244,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.10,270.00,300.00,270.00,150.00,Standard,4.00,No,10.22,30,0,105.78
T10245,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,25.48,0,0,332.02
T10246,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,52.06,0,0,305.44
T10247,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,26.89,0,0,77.11
T10248,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,68.56,0,0,331.19
T10249,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,29.11,0,0,116.89
T10250,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,28,60.00,0.15,51.00,1680.00,1428.00,420.00,Standard,21.00,No,645.12,252,0,341.88
T10251,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Express Air,595.00,No,89.12,80,0,35.88
T10252,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,80.81,0,0,318.94
T10253,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,Yes,40.73,250,765,-655.98
T10254,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,50.98,0,0,157.02
T10255,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.15,51.00,1260.00,1071.00,315.00,Standard,15.75,Yes,511.56,189,1086,-857.31
T10256,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,No,24.86,30,0,237.14
T10257,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.00,60.00,1260.00,1260.00,315.00,Standard,15.75,No,228.06,0,0,701.19
T10258,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,46.26,20,0,141.74
T10259,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,65.92,350,0,-16.17
T10260,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.15,680.00,1600.00,1360.00,800.00,Standard,85.00,No,55.80,240,0,419.20
T10261,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,53.86,0,0,154.14
T10262,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,24.57,10,0,69.43
T10263,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,7,60.00,0.15,51.00,420.00,357.00,105.00,Standard,5.25,No,64.89,63,0,181.86
T10264,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.10,720.00,2400.00,2160.00,1200.00,Standard,127.50,No,120.99,240,0,711.51
T10265,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Express Air,28.00,No,25.22,15,0,81.78
T10266,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,99.51,0,0,300.24
T10267,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,83.98,250,0,65.77
T10268,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.30,42.00,1260.00,882.00,315.00,Standard,15.75,Yes,119.91,378,897,-465.66
T10269,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.50,30.00,780.00,390.00,195.00,Standard,9.75,No,252.72,390,0,-67.47
T10270,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,10.06,0,0,93.94
T10271,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.30,42.00,1200.00,840.00,300.00,Standard,15.00,No,126.00,360,0,399.00
T10272,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,33,60.00,0.15,51.00,1980.00,1683.00,495.00,Standard,24.75,No,215.82,297,0,947.43
T10273,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,71.04,250,0,78.71
T10274,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,28.82,0,0,328.68
T10275,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,33,60.00,0.40,36.00,1980.00,1188.00,495.00,Standard,24.75,No,435.60,792,0,232.65
T10276,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.30,42.00,1260.00,882.00,315.00,Standard,15.75,Yes,454.23,378,897,-799.98
T10277,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Express Air,28.00,No,18.59,0,0,103.41
T10278,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Standard,18.00,No,58.98,0,0,253.02
T10279,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,83.77,250,0,65.98
T10280,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.40,36.00,840.00,504.00,210.00,Express Air,73.50,No,89.32,336,0,131.18
T10281,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,54.97,50,0,293.28
T10282,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,39.50,0,0,252.50
T10283,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,Yes,64.67,350,665,-679.92
T10284,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.00,300.00,900.00,900.00,450.00,Standard,12.00,No,63.60,0,0,374.40
T10285,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,29.63,0,0,74.37
T10286,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,58.88,0,0,233.12
T10287,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.40,36.00,840.00,504.00,210.00,Standard,10.50,No,102.20,336,0,181.30
T10288,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,23.26,0,0,184.74
T10289,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,46.76,0,0,55.74
T10290,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,40.50,40,0,277.00
T10291,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,230.85,135,0,297.90
T10292,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.25,750.00,3000.00,2250.00,1800.00,Standard,0.75,No,201.21,750,0,248.04
T10293,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.00,200.00,400.00,400.00,180.00,Standard,12.00,No,56.36,0,0,151.64
T10294,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,35.22,0,0,67.28
T10295,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.40,36.00,840.00,504.00,210.00,Express Air,73.50,No,219.24,336,0,1.26
T10296,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.25,750.00,2000.00,1500.00,1200.00,Express Air,3.50,No,188.74,500,0,107.76
T10297,P002,Aura Soundbar 360,Premium Electronics,5,300.00,0.00,300.00,1500.00,1500.00,750.00,Standard,20.00,No,139.40,0,0,590.60
T10298,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.00,60.00,1260.00,1260.00,315.00,Standard,15.75,No,317.10,0,0,612.15
T10299,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.15,170.00,200.00,170.00,90.00,Standard,6.00,No,13.32,30,0,60.68
T10300,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,20.55,0,0,83.45
T10301,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.40,36.00,1320.00,792.00,330.00,Standard,16.50,No,471.46,528,0,-25.96
T10302,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,No,26.95,40,0,35.55
T10303,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.15,51.00,960.00,816.00,240.00,Standard,12.00,No,319.68,144,0,244.32
T10304,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.40,36.00,960.00,576.00,240.00,Standard,12.00,No,102.24,384,0,221.76
T10305,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.05,950.00,3000.00,2850.00,1800.00,Standard,0.75,No,235.71,150,0,813.54
T10306,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.00,60.00,1440.00,1440.00,360.00,Standard,18.00,No,570.48,0,0,491.52
T10307,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,56.28,20,0,131.72
T10308,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.30,42.00,960.00,672.00,240.00,Express Air,84.00,No,115.36,288,0,232.64
T10309,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Express Air,297.50,No,54.33,80,0,-31.83
T10310,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.05,285.00,1200.00,1140.00,600.00,Standard,16.00,Yes,117.04,60,1155,-748.04
T10311,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.40,36.00,1560.00,936.00,390.00,Standard,19.50,Yes,411.06,624,951,-835.56
T10312,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,75.90,0,0,323.85
T10313,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,27.05,15,0,103.95
T10314,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.40,36.00,960.00,576.00,240.00,Standard,12.00,Yes,398.56,384,591,-665.56
T10315,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,12.30,0,0,91.70
T10316,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.10,900.00,4000.00,3600.00,2400.00,Express Air,7.00,No,297.24,400,0,895.76
T10317,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,44.08,0,0,313.42
T10318,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,24.05,10,0,69.95
T10319,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,79.13,0,0,320.62
T10320,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,22.84,20,0,165.16
T10321,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,15.54,0,0,130.46
T10322,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,15.61,0,0,88.39
T10323,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,Yes,42.20,0,1015,-657.45
T10324,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,57.61,250,0,92.14
T10325,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,16.90,0,0,87.10
T10326,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.05,760.00,2400.00,2280.00,1200.00,Express Air,892.50,No,75.78,120,0,111.72
T10327,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,24.28,0,0,121.72
T10328,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.40,36.00,1560.00,936.00,390.00,Standard,19.50,Yes,160.94,624,951,-585.44
T10329,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,17,60.00,0.15,51.00,1020.00,867.00,255.00,Standard,12.75,No,109.14,153,0,490.11
T10330,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,61.72,350,0,-11.97
